drug_name,drug_class,recommended_temp,temperature_exposure,humidity,exposure_hours,stability_index,risk_label
Aspirin,Analgesic,25,23.12798050077221,74.89914672561187,5.563322873132812,3,Low
Metformin,Antidiabetic,25,38.371388689964036,45.83493359290067,4.51975657930108,2,High
Aspirin,Analgesic,25,41.569652111335415,77.08910677003965,9.53259816655964,3,High
Aspirin,Analgesic,25,33.32630821046873,69.63294762883731,5.941584333941212,3,High
Aspirin,Analgesic,25,27.232558425128744,69.33884196398947,5.449043820893245,3,Moderate
Metformin,Antidiabetic,25,44.810970119155336,52.08920894396474,5.057252918999459,2,High
Insulin,Biologic,8,25.913679308956265,53.989499358772036,7.6515440820014335,5,High
Aspirin,Analgesic,25,28.196734528050726,63.47609463857731,10.863813590529418,3,High
Paracetamol,Analgesic,30,34.14867351120768,72.85141343740722,3.5470667606127075,2,Moderate
Aspirin,Analgesic,25,33.609235767737204,47.69213896026676,4.604549326495932,3,High
Insulin,Biologic,8,26.20872450885724,64.22062733685442,2.40361740687094,5,High
Paracetamol,Analgesic,30,29.79499616681585,76.91416076516924,6.611824431338071,2,Low
Aspirin,Analgesic,25,30.389226544377003,63.5921713678929,5.6192556054313085,3,High
Paracetamol,Analgesic,30,33.51433690404391,50.10674972010537,6.627163393744,2,Moderate
Amoxicillin,Antibiotic,25,35.71101799345973,46.23076354837294,1.456527290758236,4,High
Aspirin,Analgesic,25,26.768428155402507,69.1812476049924,7.83602707906387,3,Moderate
Aspirin,Analgesic,25,26.96796665225203,63.06773414635296,1.0914335090274725,3,Low
Insulin,Biologic,8,44.20489380242408,57.68981691498042,3.1840260189168768,5,High
Metformin,Antidiabetic,25,41.08270425303546,52.14903022616541,6.404451624334696,2,High
Amoxicillin,Antibiotic,25,40.34955445727365,65.38932970337297,2.0608972895464372,4,High
Metformin,Antidiabetic,25,20.2347083014682,65.05345038347727,3.194802856295052,2,Low
Amoxicillin,Antibiotic,25,43.05319806033695,73.10426705897451,7.968261607545508,4,High
Amoxicillin,Antibiotic,25,34.67859495249818,79.10936239853375,3.047217993686983,4,High
Insulin,Biologic,8,25.671900134854233,43.72187953830221,11.125373897099024,5,High
Paracetamol,Analgesic,30,29.35578182412743,53.82847639386239,2.32976354991514,2,Low
Paracetamol,Analgesic,30,25.013576791011992,60.92985923509628,5.834003899858268,2,Low
Metformin,Antidiabetic,25,32.37852147919982,50.72881040843987,1.3792849071486741,2,Moderate
Amoxicillin,Antibiotic,25,43.15782806073439,44.58034103720278,3.85876036715675,4,High
Amoxicillin,Antibiotic,25,26.63742731990012,46.08824395639574,10.53202210802927,4,High
Amoxicillin,Antibiotic,25,34.838118988891424,66.65297893604371,11.996778219702358,4,High
Amoxicillin,Antibiotic,25,24.046512417620516,70.76673837180778,11.899940564722588,4,Low
Aspirin,Analgesic,25,35.27374222016,72.466991818745,2.2940153109162127,3,High
Aspirin,Analgesic,25,43.39577487901413,64.77206108931065,11.153747718144277,3,High
Insulin,Biologic,8,38.12377592836956,42.39409990731747,6.8815316045731505,5,High
Metformin,Antidiabetic,25,33.982640588314226,78.60693911496108,9.888833310209945,2,High
Aspirin,Analgesic,25,30.191529119541322,62.03474543431753,4.959180982327881,3,High
Insulin,Biologic,8,30.065140179228354,75.72235707418903,2.010461276084857,5,High
Insulin,Biologic,8,25.61766011340384,68.70708649499238,10.338502791838705,5,High
Amoxicillin,Antibiotic,25,31.74597732679272,44.66478348601189,1.7743264271515558,4,Moderate
Metformin,Antidiabetic,25,44.79244348603956,42.42236168076454,7.325570917689045,2,High
Paracetamol,Analgesic,30,26.3198723891009,61.8264525697061,4.9987317214955205,2,Low
Insulin,Biologic,8,22.988137107933113,53.18953660391745,2.2716513210550406,5,High
Aspirin,Analgesic,25,25.055449732110656,42.82968925283963,2.7248036330365784,3,Low
Metformin,Antidiabetic,25,33.58381880674578,50.49341617650472,4.270578237924239,2,High
Insulin,Biologic,8,24.45778366966182,53.850564865259855,5.930580114429346,5,High
Metformin,Antidiabetic,25,41.35298323048751,63.21598396082031,8.999799220780975,2,High
Amoxicillin,Antibiotic,25,27.491341931854436,48.40317949552992,9.674474050540441,4,High
Amoxicillin,Antibiotic,25,21.682385147920783,60.39764007489038,1.1428393283094265,4,Low
Amoxicillin,Antibiotic,25,28.224400387627675,77.09586921676654,11.706383139017964,4,High
Amoxicillin,Antibiotic,25,38.26665758438854,49.78485155363211,1.763569509186738,4,High
Metformin,Antidiabetic,25,39.340249425431566,77.99467161655892,8.178762388477736,2,High
Amoxicillin,Antibiotic,25,38.4358155890541,74.01397323539653,9.20889994322211,4,High
Paracetamol,Analgesic,30,44.39366542394398,53.514046039651284,5.030017555136008,2,High
Metformin,Antidiabetic,25,35.84276628741244,70.83744771614482,9.690362078013338,2,High
Metformin,Antidiabetic,25,31.576521561737223,60.64232711660947,6.590122788894795,2,High
Metformin,Antidiabetic,25,28.321603421738835,43.53950575520046,4.6847440009292125,2,Moderate
Paracetamol,Analgesic,30,40.71742315401913,47.63720461966159,5.784159436699392,2,High
Aspirin,Analgesic,25,34.354383911205645,44.308196270242,9.930158373037646,3,High
Amoxicillin,Antibiotic,25,20.172643820791336,62.076415523875724,2.603182736158806,4,Low
Aspirin,Analgesic,25,30.05427784412635,56.635955292775456,9.392013657391809,3,High
Paracetamol,Analgesic,30,20.862313279119643,57.496465558545424,7.561201056860266,2,Low
Amoxicillin,Antibiotic,25,33.668990991963675,79.26180243885798,7.697905204630059,4,High
Insulin,Biologic,8,28.00115029724555,61.75758997194187,5.61362169392909,5,High
Metformin,Antidiabetic,25,42.59884096773658,64.31395468077568,6.0459084223083135,2,High
Metformin,Antidiabetic,25,35.37964217402852,58.92113129683064,11.471423380679708,2,High
Aspirin,Analgesic,25,36.832441445733934,69.03932939579684,11.546316258594162,3,High
Aspirin,Analgesic,25,42.421299890838284,48.435530798995444,7.194503097716983,3,High
Insulin,Biologic,8,25.58715685279167,40.41810256557149,11.044998785132702,5,High
Paracetamol,Analgesic,30,37.77347407793074,77.91062808098181,8.657983604644942,2,High
Amoxicillin,Antibiotic,25,41.28263994092935,42.995314415046735,2.9241034008008517,4,High
Paracetamol,Analgesic,30,28.14476315805863,48.81925672957044,4.078716796627223,2,Low
Metformin,Antidiabetic,25,44.939616818039646,54.41957971688249,10.00254762647393,2,High
Amoxicillin,Antibiotic,25,26.398429075205406,47.95775954145065,10.965427520497139,4,High
Insulin,Biologic,8,23.72094167317386,72.69300254463948,4.035163466854463,5,High
Paracetamol,Analgesic,30,32.67443500125343,51.65671093470036,1.0697657226396802,2,Low
Insulin,Biologic,8,37.13825654548663,62.03827171320687,4.3039159782231495,5,High
Aspirin,Analgesic,25,24.57671565412442,51.093648757352575,5.675635514531034,3,Low
Insulin,Biologic,8,25.637302043761515,63.21221120253535,5.550587782254828,5,High
Paracetamol,Analgesic,30,39.43595546934648,76.63343877310845,6.099368810969208,2,High
Insulin,Biologic,8,30.32246100899906,46.92931112421284,11.457009068987826,5,High
Metformin,Antidiabetic,25,23.2181238480377,76.40682046072803,10.789116992997469,2,Low
Aspirin,Analgesic,25,34.170436882258265,76.11534085245243,6.615481339975893,3,High
Paracetamol,Analgesic,30,43.45747659037934,53.13587947284527,11.593797156718821,2,High
Amoxicillin,Antibiotic,25,42.4263536871305,69.87344490279574,5.6048650822023,4,High
Insulin,Biologic,8,34.21369161560806,66.41782529990172,1.998943359584454,5,High
Insulin,Biologic,8,26.466723090530113,60.29446440924043,10.571931839339996,5,High
Insulin,Biologic,8,36.83257750890239,76.04434388039988,4.814466940839804,5,High
Insulin,Biologic,8,20.480246356829113,59.394676480094724,1.1786641157777353,5,High
Aspirin,Analgesic,25,41.05972323294213,75.79847074875407,5.473215140364754,3,High
Amoxicillin,Antibiotic,25,24.122142229731367,72.31749181774886,4.537867346702091,4,Low
Aspirin,Analgesic,25,30.85595397525925,73.92140825888539,11.40876250388588,3,High
Paracetamol,Analgesic,30,33.446603382263454,56.244442748810506,1.7483321684858089,2,Low
Metformin,Antidiabetic,25,40.23326752086043,64.52912575104207,4.392928362934738,2,High
Insulin,Biologic,8,37.731846047833784,72.74099933129126,10.799098722200684,5,High
Paracetamol,Analgesic,30,27.97441683031321,43.65318027048328,5.381786608217531,2,Low
Paracetamol,Analgesic,30,38.0551953004834,40.874468240720454,1.8410893582244394,2,Moderate
Amoxicillin,Antibiotic,25,41.289834178034894,55.14681903353582,8.58663299431749,4,High
Metformin,Antidiabetic,25,36.08154305103456,42.23670761725559,2.277939069305493,2,High
Metformin,Antidiabetic,25,31.621057619305713,58.17995067921765,8.709546189091519,2,High
Insulin,Biologic,8,25.884784529975285,63.418935724709044,3.1782404869482925,5,High
Aspirin,Analgesic,25,36.30093837723421,56.90259884499971,6.743997549343701,3,High
Amoxicillin,Antibiotic,25,34.56576023041588,73.58998966362545,1.0494602847217303,4,Moderate
Amoxicillin,Antibiotic,25,21.59490079457934,41.43970646677771,5.821038862123583,4,Low
Amoxicillin,Antibiotic,25,21.517848735523287,44.23003522907053,4.661786893021191,4,Low
Amoxicillin,Antibiotic,25,26.261339554010554,43.25969703485456,3.2206792119344687,4,Low
Insulin,Biologic,8,36.70532861196473,69.36907007531934,4.236765771612561,5,High
Insulin,Biologic,8,32.8302697222678,71.17903359621677,10.669421429777696,5,High
Paracetamol,Analgesic,30,27.35229472303968,70.25843455966587,5.617649052894212,2,Low
Insulin,Biologic,8,38.34799809630036,45.12939387612163,10.808636921074577,5,High
Metformin,Antidiabetic,25,32.98674762651492,59.370602353539994,3.726549405755925,2,High
Insulin,Biologic,8,26.219218418869982,63.91210608724495,3.0460847796982087,5,High
Paracetamol,Analgesic,30,34.39737657012116,51.76636025995007,9.381735995179893,2,High
Aspirin,Analgesic,25,34.14325221211496,77.11175410434606,1.5460981217916283,3,Moderate
Insulin,Biologic,8,38.71716417569185,74.71038084173452,4.615105159048113,5,High
Aspirin,Analgesic,25,34.886075690484034,61.98132387369182,9.93562518290603,3,High
Aspirin,Analgesic,25,20.1912983770535,61.37728379636591,10.173501897296843,3,Low
Paracetamol,Analgesic,30,32.57062670958326,71.73811465134895,6.585027652463921,2,Moderate
Amoxicillin,Antibiotic,25,43.43056213267266,54.31443727398002,4.750322004554469,4,High
Aspirin,Analgesic,25,27.24085696419103,64.62514194134828,2.054416022795884,3,Low
Metformin,Antidiabetic,25,33.95564359893103,47.7937827106091,10.611411507178184,2,High
Insulin,Biologic,8,25.514828581389224,58.82905139822732,6.568983086714227,5,High
Metformin,Antidiabetic,25,30.849507344153878,41.485676306972294,11.326586819245314,2,High
Paracetamol,Analgesic,30,20.78992807212254,64.0615486564797,5.967595654738697,2,Low
Aspirin,Analgesic,25,40.873936379840856,50.88778468521488,4.958709412337143,3,High
Amoxicillin,Antibiotic,25,27.220376885952206,56.11572889559654,7.440279890202095,4,High
Insulin,Biologic,8,20.93788754185192,47.50928333709309,7.6847409225886585,5,High
Insulin,Biologic,8,39.80991586769015,58.69386526768107,9.723989106460316,5,High
Metformin,Antidiabetic,25,38.287993082709086,74.30999809412366,5.961055283324051,2,High
Amoxicillin,Antibiotic,25,43.18130971612422,46.59129623365543,9.994070125676052,4,High
Aspirin,Analgesic,25,41.20842628252142,69.27104656497448,8.03777575074527,3,High
Metformin,Antidiabetic,25,30.164412765388114,52.78564279649612,6.171661434090924,2,High
Metformin,Antidiabetic,25,38.601019963119455,62.39432047993941,10.395408986764489,2,High
Paracetamol,Analgesic,30,44.76486517622281,42.56384177402383,5.8864039015196195,2,High
Metformin,Antidiabetic,25,34.96902618891384,76.0318405892822,3.378794838775632,2,High
Metformin,Antidiabetic,25,32.7366542124288,56.32584914629848,3.6418687732231265,2,High
Amoxicillin,Antibiotic,25,38.977453379160956,65.55926058723094,3.069704842161078,4,High
Metformin,Antidiabetic,25,20.066934332080564,65.5664655738206,8.544829217465086,2,Low
Metformin,Antidiabetic,25,20.058615054962473,41.88767350542389,9.298664353678676,2,Low
Amoxicillin,Antibiotic,25,40.97890856317059,41.139318181555296,1.3181719764859636,4,High
Aspirin,Analgesic,25,21.23229466797753,57.44153151477403,8.741433250431035,3,Low
Insulin,Biologic,8,37.83524244845202,49.188953381565796,6.858478070136588,5,High
Amoxicillin,Antibiotic,25,43.76551580104318,40.147392674171435,10.403409055671766,4,High
Insulin,Biologic,8,38.07843082425897,75.64013713288912,8.23071844559699,5,High
Insulin,Biologic,8,29.32351088381324,66.47538618058185,2.3291355797841824,5,High
Metformin,Antidiabetic,25,38.728263108153044,52.703345780647055,6.859289223263853,2,High
Insulin,Biologic,8,23.22324762657942,74.95303180807656,2.7342708917808163,5,High
Metformin,Antidiabetic,25,34.01272919551431,75.50518106366697,5.09997503889862,2,High
Amoxicillin,Antibiotic,25,38.62137774138802,52.138376437693694,7.581818891439532,4,High
Insulin,Biologic,8,28.6100683680803,78.47158365086304,4.284897235999402,5,High
Amoxicillin,Antibiotic,25,37.745623186953125,72.17730947135776,2.61647728279776,4,High
Metformin,Antidiabetic,25,43.386428999897305,54.46991457197587,7.342034056922642,2,High
Paracetamol,Analgesic,30,26.368255506570684,71.01948953150375,5.564559883912784,2,Low
Insulin,Biologic,8,32.06680304801983,48.76261608913079,11.563083455773487,5,High
Aspirin,Analgesic,25,31.65854404094965,56.805119797646014,4.285090233133948,3,High
Metformin,Antidiabetic,25,35.18553763386841,68.9846939387728,6.91039941347172,2,High
Aspirin,Analgesic,25,42.176380662993736,77.72018589483415,11.783473372819474,3,High
Paracetamol,Analgesic,30,38.95647183029574,79.33649174629856,8.089961202644094,2,High
Metformin,Antidiabetic,25,34.25102340224361,66.40577978689194,10.524332185197167,2,High
Paracetamol,Analgesic,30,21.116332269284012,64.19868745258103,9.968398670843822,2,Low
Amoxicillin,Antibiotic,25,25.31513624281016,77.14293453792104,5.742390013510949,4,Low
Metformin,Antidiabetic,25,30.808749486335962,52.560691015723435,10.757071410880693,2,High
Metformin,Antidiabetic,25,40.5752024600931,41.185687822590566,8.080522995364616,2,High
Insulin,Biologic,8,38.594198649961996,53.435366343774014,10.008614031447351,5,High
Metformin,Antidiabetic,25,30.994235608603564,61.69524665876581,8.766215283442719,2,High
Paracetamol,Analgesic,30,36.8019622727459,64.62012106044429,4.185622042150838,2,High
Insulin,Biologic,8,25.948221614038314,79.83618943188216,1.1142985807690002,5,High
Paracetamol,Analgesic,30,40.298829379916455,51.734533160645775,9.545203813251806,2,High
Aspirin,Analgesic,25,42.62081171604552,58.56780282918895,2.5950327351555456,3,High
Insulin,Biologic,8,32.30905542593275,45.496709835316096,10.44605819280638,5,High
Aspirin,Analgesic,25,37.67513133660199,48.2697778735978,1.9718464133564237,3,High
Paracetamol,Analgesic,30,44.09031149147546,44.10945930262106,2.4101522175666226,2,High
Aspirin,Analgesic,25,26.17638842130969,66.71383065530506,10.592374398697082,3,Moderate
Insulin,Biologic,8,40.06941990217049,42.26813715245205,1.497157516141367,5,High
Paracetamol,Analgesic,30,43.00136146613608,43.10760310313936,3.11255840921428,2,High
Metformin,Antidiabetic,25,42.824772787454165,70.8934589318593,9.29248982267452,2,High
Paracetamol,Analgesic,30,43.35812175567158,70.35988560372233,10.265484441165256,2,High
Amoxicillin,Antibiotic,25,39.69761535756537,40.04197162772911,6.56699403025808,4,High
Amoxicillin,Antibiotic,25,34.741096258960496,67.90566336364512,1.691334837017519,4,High
Paracetamol,Analgesic,30,23.69107284964121,67.14388773351268,6.451783744678303,2,Low
Metformin,Antidiabetic,25,43.80135322692382,60.030749849770174,9.543301893733084,2,High
Paracetamol,Analgesic,30,43.52059569461483,56.19131467763254,5.002303021345064,2,High
Aspirin,Analgesic,25,36.09138602123262,49.88258034402506,10.060750604376233,3,High
Paracetamol,Analgesic,30,20.912926620434998,77.4787964515092,11.999318911321392,2,Low
Paracetamol,Analgesic,30,22.45675147878134,57.269616892301286,3.8462915392307147,2,Low
Aspirin,Analgesic,25,33.06976009705174,49.338958614901856,9.575797475243936,3,High
Paracetamol,Analgesic,30,21.202726583548415,70.3227911794526,2.4035546813867583,2,Low
Metformin,Antidiabetic,25,21.3220484262339,60.65445007927893,7.736738596607038,2,Low
Metformin,Antidiabetic,25,34.31496042841657,46.522349655818424,1.1893757020664677,2,Moderate
Aspirin,Analgesic,25,33.330055834673274,54.459829540347535,9.6656303026442,3,High
Insulin,Biologic,8,31.447614773042265,61.296678033717534,4.04682714219533,5,High
Aspirin,Analgesic,25,37.523780925080416,65.40499023292554,11.078034445165331,3,High
Metformin,Antidiabetic,25,35.13465920546879,57.97779816156539,9.850198375220991,2,High
Insulin,Biologic,8,24.367741093697337,71.8202480465159,4.67013375815625,5,High
Aspirin,Analgesic,25,34.21984055623473,57.347849728364686,7.462956203143015,3,High
Paracetamol,Analgesic,30,36.56172663405107,43.11058991541604,5.782395242171522,2,High
Insulin,Biologic,8,25.460704344893344,47.568720350009,6.376024188563187,5,High
Aspirin,Analgesic,25,39.834469920532925,57.851181917191695,11.207970462465887,3,High
Paracetamol,Analgesic,30,24.758370939996716,59.26430339460923,2.1462905348161887,2,Low
Paracetamol,Analgesic,30,38.04912018675576,65.7856519283377,6.952450731094961,2,High
Aspirin,Analgesic,25,30.705616448552057,73.26068069598088,2.2997197050555376,3,Moderate
Amoxicillin,Antibiotic,25,38.01459366219153,40.3028094068293,4.350155349934235,4,High
Metformin,Antidiabetic,25,22.917553412692623,61.06983168016408,4.619580743979081,2,Low
Amoxicillin,Antibiotic,25,20.458154605406893,56.437568394530544,3.6820660054647463,4,Low
Aspirin,Analgesic,25,29.14841493399106,76.45665268537641,11.903477244330038,3,High
Aspirin,Analgesic,25,33.585028686378415,58.86767847033014,7.437809210600938,3,High
Metformin,Antidiabetic,25,30.151294355391542,49.240634577600986,4.29169692120077,2,Moderate
Insulin,Biologic,8,38.04639826776982,68.31585601047739,11.056620843772091,5,High
Paracetamol,Analgesic,30,39.66761098095093,42.1550904669946,2.161830217960422,2,Moderate
Insulin,Biologic,8,32.50674133769351,68.17663854433518,9.134089491628284,5,High
Metformin,Antidiabetic,25,38.34905364262326,65.9090608928533,5.008330505313227,2,High
Paracetamol,Analgesic,30,34.53400491818883,40.74954607518678,2.839493950560506,2,Moderate
Aspirin,Analgesic,25,20.895128234573832,62.630128474397125,4.449965208141656,3,Low
Insulin,Biologic,8,42.92937607718545,58.13321544092032,10.168508113478238,5,High
Aspirin,Analgesic,25,31.937869791843617,64.47039604145753,2.074271092122255,3,Moderate
Metformin,Antidiabetic,25,20.586416476164818,56.993540404956725,1.3185591618853651,2,Low
Metformin,Antidiabetic,25,27.840513820953017,49.7387784549355,2.4655444742829515,2,Low
Paracetamol,Analgesic,30,37.03453731718647,58.46911524279595,8.867272959125025,2,High
Amoxicillin,Antibiotic,25,23.128398940063377,41.4366583737994,8.825012258181541,4,Low
Paracetamol,Analgesic,30,38.16540166129585,66.89070829423993,4.542992991480343,2,High
Amoxicillin,Antibiotic,25,41.01745261114576,55.24248208502454,4.588754109951513,4,High
Metformin,Antidiabetic,25,44.41455339786801,66.28996274822683,8.947256813194436,2,High
Insulin,Biologic,8,25.938081182641756,61.68028522774355,6.358677859563657,5,High
Amoxicillin,Antibiotic,25,44.36806097524374,46.01101449665827,9.64468522539643,4,High
Insulin,Biologic,8,38.39281851432293,75.5029045029234,1.703037681479385,5,High
Metformin,Antidiabetic,25,27.412168357944974,40.37417346001302,2.9528869968749314,2,Low
Aspirin,Analgesic,25,34.24948858015571,64.36437292419065,9.640988368561846,3,High
Amoxicillin,Antibiotic,25,41.47824908227777,41.922409051195665,2.1082001702608753,4,High
Paracetamol,Analgesic,30,37.91681006668799,46.984074371773815,1.3082102527315413,2,Moderate
Insulin,Biologic,8,21.465497763432474,58.71430605059647,9.448157465121879,5,High
Amoxicillin,Antibiotic,25,43.76304594052246,43.85288664069649,1.4429972507101132,4,High
Amoxicillin,Antibiotic,25,43.16591045406754,66.12702124290476,8.132333177399635,4,High
Aspirin,Analgesic,25,41.07989180699872,76.05655259883524,8.498359186263833,3,High
Paracetamol,Analgesic,30,42.721222856877645,41.056449754816896,3.5256793346656026,2,High
Paracetamol,Analgesic,30,27.12273999575683,73.40135487688624,3.4567163223792794,2,Low
Metformin,Antidiabetic,25,32.174602696608034,56.16001032911771,7.912364866333943,2,High
Amoxicillin,Antibiotic,25,42.37007837582148,65.35889836733662,10.35044171281892,4,High
Paracetamol,Analgesic,30,24.123056809309432,47.018848086258586,1.6119691754262027,2,Low
Paracetamol,Analgesic,30,29.722846663362333,53.21610233211457,6.703560858802847,2,Low
Aspirin,Analgesic,25,42.29363093105911,55.006796432574546,9.480804235077425,3,High
Paracetamol,Analgesic,30,42.33878736628161,44.63971786386962,3.1196923460700914,2,High
Aspirin,Analgesic,25,33.17686822707348,54.61014005394995,10.206363994918956,3,High
Insulin,Biologic,8,43.69110943403169,63.07471717129509,5.564518030110164,5,High
Amoxicillin,Antibiotic,25,35.19894844456369,58.8861367608565,1.7439453677879557,4,High
Aspirin,Analgesic,25,33.13954498526968,40.32417913090197,6.401605054466724,3,High
Amoxicillin,Antibiotic,25,39.66526147627057,65.74980370959986,8.85858028295652,4,High
Metformin,Antidiabetic,25,29.360115708422157,40.2765123757769,3.1818933019816287,2,Moderate
Paracetamol,Analgesic,30,35.82812424044221,77.41759986545011,1.3552415284975146,2,Low
Paracetamol,Analgesic,30,34.784149729173585,46.541846344063664,7.583227197389924,2,High
Amoxicillin,Antibiotic,25,43.33658295685528,45.81995797459838,9.08295176539284,4,High
Aspirin,Analgesic,25,35.729675474546156,64.35175853191643,5.819904570012044,3,High
Amoxicillin,Antibiotic,25,24.113213110489287,49.205164336357996,10.58579870503497,4,Low
Aspirin,Analgesic,25,27.774241981414995,72.5724794765497,6.873760313918847,3,High
Aspirin,Analgesic,25,41.18167438571314,77.8290223055919,7.403510644803872,3,High
Amoxicillin,Antibiotic,25,40.75005543501636,49.03252810745565,3.6693526788820563,4,High
Insulin,Biologic,8,31.2814458664388,74.6392334997514,1.6751971756630777,5,High
Paracetamol,Analgesic,30,34.94950126318079,67.13985934864766,8.43053811551415,2,High
Metformin,Antidiabetic,25,44.70139724601272,76.83274528254694,7.602815145799073,2,High
Aspirin,Analgesic,25,22.552946297149504,54.159140718729496,9.871080739330775,3,Low
Metformin,Antidiabetic,25,37.94831543884362,79.97398365145307,2.5253395267111585,2,High
Insulin,Biologic,8,22.596826352718903,51.72536703809293,11.780469447063373,5,High
Aspirin,Analgesic,25,22.31750409721815,67.93362937370306,9.560779520008984,3,Low
Metformin,Antidiabetic,25,32.549542978473426,49.43109468686396,11.231907853498264,2,High
Metformin,Antidiabetic,25,27.15150541077899,43.48861412614396,1.2827486680324793,2,Low
Insulin,Biologic,8,34.05924853180274,53.698712905172,7.649683862596425,5,High
Aspirin,Analgesic,25,30.065332012156645,66.37097560956389,2.7573023364231566,3,Moderate
Aspirin,Analgesic,25,21.6602939063568,41.04407713064279,9.085091463218674,3,Low
Insulin,Biologic,8,30.50457301768154,50.013367582979754,9.810920668385663,5,High
Insulin,Biologic,8,42.77479728617514,66.4462512703378,11.48230792890224,5,High
Metformin,Antidiabetic,25,40.36132097303079,53.63178452548232,1.0983744402867122,2,Moderate
Amoxicillin,Antibiotic,25,22.817462044955526,60.48527217350142,3.1232657169164457,4,Low
Amoxicillin,Antibiotic,25,33.994936844193404,78.52371694286181,11.977517330227602,4,High
Amoxicillin,Antibiotic,25,41.40163416495517,65.86636893974124,4.403628060113334,4,High
Amoxicillin,Antibiotic,25,23.847879546908974,47.88615918334665,8.595670671320153,4,Low
Aspirin,Analgesic,25,28.490443679106516,55.35720929767284,1.4184928651336002,3,Low
Metformin,Antidiabetic,25,21.9997750601129,45.77706543101026,7.921471690562581,2,Low
Aspirin,Analgesic,25,39.48840604156781,67.5364196064036,5.602273075066971,3,High
Paracetamol,Analgesic,30,26.665250731506763,69.14958226693186,8.360078064539245,2,Low
Paracetamol,Analgesic,30,40.21300964095379,67.28718153012318,10.540486397945806,2,High
Insulin,Biologic,8,22.271562370313738,53.395967459934276,1.349547331974563,5,High
Aspirin,Analgesic,25,40.62842399840222,66.06629058965925,8.466500513847546,3,High
Amoxicillin,Antibiotic,25,37.27989909511264,45.42534556880854,2.014024513660525,4,High
Metformin,Antidiabetic,25,20.046015283980914,56.04079916908799,4.143127580096021,2,Low
Aspirin,Analgesic,25,44.332686005720404,67.99999624854614,2.1312609115014287,3,High
Insulin,Biologic,8,38.41493175623652,53.796238814138,11.621740146571012,5,High
Amoxicillin,Antibiotic,25,29.548411224488333,51.9442235355781,1.6567222777821495,4,Moderate
Paracetamol,Analgesic,30,43.65334511321867,50.03540837936167,4.76319052238882,2,High
Metformin,Antidiabetic,25,40.62417774619605,72.21052884582079,3.0179166274966045,2,High
Aspirin,Analgesic,25,22.94294011127858,41.855633188705504,9.18338579852344,3,Low
Paracetamol,Analgesic,30,41.91491991333787,45.59370042032869,11.499571994945473,2,High
Amoxicillin,Antibiotic,25,27.64835540307785,52.36905021155359,9.746443892104033,4,High
Amoxicillin,Antibiotic,25,32.00076715188505,60.08025131735389,8.994229746971754,4,High
Metformin,Antidiabetic,25,37.107214632547084,44.585310395887696,1.8287148322160816,2,Moderate
Insulin,Biologic,8,36.68547026291428,52.46861887396682,9.185811666878719,5,High
Metformin,Antidiabetic,25,44.28160231003673,43.0431483784603,8.743550677252529,2,High
Aspirin,Analgesic,25,22.86647708150764,76.06160173146095,7.354473395458745,3,Low
Metformin,Antidiabetic,25,28.95681546260417,53.81689235856535,10.698573349604251,2,High
Insulin,Biologic,8,26.173883048858876,48.27508449490569,7.978758583838989,5,High
Metformin,Antidiabetic,25,43.146898799946456,71.82210225751324,4.013189112781992,2,High
Aspirin,Analgesic,25,41.80793950189609,75.39939738340212,9.914777952840186,3,High
Aspirin,Analgesic,25,24.63704604117826,48.648523613372106,10.958478664028739,3,Low
Paracetamol,Analgesic,30,36.34185053526795,58.55608145339724,6.11498758927725,2,High
Paracetamol,Analgesic,30,21.545740812991856,69.02274220648295,5.949769649441316,2,Low
Metformin,Antidiabetic,25,33.910785871380845,41.72102930868826,2.0128952271536913,2,Moderate
Paracetamol,Analgesic,30,30.019107147885773,62.717089015308446,4.207195132396209,2,Low
Amoxicillin,Antibiotic,25,38.69228788550696,63.75937644207956,2.0404786051524226,4,High
Aspirin,Analgesic,25,38.45788177913578,72.57434847329444,8.381572196003443,3,High
Insulin,Biologic,8,21.52133544925197,48.80286801773557,7.116794244222088,5,High
Paracetamol,Analgesic,30,30.488582840612203,79.0585927682313,11.534062270837461,2,Low
Aspirin,Analgesic,25,31.893892443747248,51.61019426370548,5.960016112004918,3,High
Amoxicillin,Antibiotic,25,29.13067619119648,50.54824647477542,9.703016940594381,4,High
Metformin,Antidiabetic,25,31.19283206275781,66.82488653351439,4.458551785583396,2,High
Insulin,Biologic,8,37.16126982369798,66.41818610182702,10.420902116664275,5,High
Aspirin,Analgesic,25,42.36276247425829,51.11246210214996,5.887608598002354,3,High
Insulin,Biologic,8,26.661570789908314,47.67675102398018,8.807487417532338,5,High
Metformin,Antidiabetic,25,38.6281571958851,78.42935545981072,4.727448096832112,2,High
Paracetamol,Analgesic,30,31.887885230189106,72.04911159778425,3.8973829398913122,2,Low
Paracetamol,Analgesic,30,43.25028584014985,79.8758082305603,6.7511591074789195,2,High
Insulin,Biologic,8,30.59727381653206,54.12648815063743,3.9180964423196754,5,High
Aspirin,Analgesic,25,35.10018469265606,58.500605609637844,1.8066897322104647,3,High
Aspirin,Analgesic,25,41.333311219634595,55.141731140423104,2.4679128904624172,3,High
Paracetamol,Analgesic,30,21.511514442248153,53.9460620349362,9.716510992789567,2,Low
Amoxicillin,Antibiotic,25,32.85509870328209,53.19791379437042,6.78926177146896,4,High
